,Suburb/Town Name,lat,lng,Closest Hospital,Closest Cinema,Distance to CBD,Number of hospitals,Number of cinemas
2543,Wallaloo,-36.75478,142.87211,34.82011254,59.96904753,219.131834,0,0
2544,Wallaloo East,-36.80699,142.91819,30.58812969,64.69808377,212.5411187,0,0
2545,Wallan,-37.40701,144.961,11.64172302,27.80999756,45.07346049,0,0
2546,Wallinduc,-37.87269,143.51845,45.19917215,40.1449936,126.9532403,0,0
2547,Wallington,-38.22851,144.50882,11.32367782,15.43894467,60.97992889,0,0
2548,Wallup,-36.35746,142.25334,16.40536719,40.09876198,289.6532554,0,0
2549,Walmer,-36.97596,144.16618,9.271707305,25.55199154,116.5962981,0,0
2550,Walpa,-37.7915,147.38628,19.95344441,21.63962402,212.9831421,0,0
2551,Walpeup,-35.11102,142.03324,25.73145699,140.8624575,398.4928189,0,0
2552,Walwa,-35.99525,147.73906,27.0383071,107.0626285,319.0160275,0,0
2553,Wandana Heights,-38.17719,144.29917,5.862550994,3.180167659,70.86166143,0,0
2554,Wandella,-35.73573,143.82605,8.442551275,50.1108493,252.1055307,0,0
2555,Wandiligong,-36.798,146.98319,35.3096015,8.173843993,211.3521851,0,0
2556,Wandin East,-37.81292,145.45391,10.99028813,13.91829238,43.1942455,0,0
2557,Wandin North,-37.77942,145.42959,7.337958959,10.71033331,41.23015894,0,0
2558,Wando Bridge,-37.44249,141.42316,16.64153097,62.59815919,314.3521834,0,0
2559,Wando Vale,-37.48756,141.49778,14.71647584,54.35771224,307.1185751,0,0
2560,Wandong,-37.35628,145.02391,8.350205065,32.89754726,51.00487481,0,0
2561,Wangandary,-36.32889,146.23447,7.333182017,8.624831919,199.8730939,0,0
2562,Wangarabell,-37.39453,149.48463,96.11960591,141.692186,401.0599104,0,0
2563,Wangaratta,-36.36637,146.31853,1.425842816,1.5536861,200.8074058,2,1
2564,Wangaratta South,-36.39747,146.24578,7.744522655,8.65809434,194.1842991,0,0
2565,Wangoom,-38.33021,142.5779,9.824689191,10.26437548,216.5062668,0,0
2566,Wannon,-37.65983,141.83878,14.54940814,18.73726725,275.1756055,0,0
2567,Wantirna,-37.85342,145.22378,0.550599429,2.471321522,23.42112167,2,0
2568,Wantirna South,-37.8709,145.2227,2.424005632,1.891629586,23.78236184,0,1
2569,Waranga Shores,-36.55287,145.0892,25.92634537,33.89354683,140.5004743,0,0
2570,Waratah Bay,-38.79966,146.05591,20.3746325,37.37707257,145.4602238,0,0
2571,Warburton,-37.73452,145.70883,18.58554703,35.17276819,66.19103212,0,0
2572,Wareek,-36.99093,143.61446,12.50413329,12.80488675,150.0498806,0,0
2573,Wargan,-34.18384,141.84666,27.49970205,202.499983,491.1939335,0,0
2574,Warncoort,-38.31383,143.72206,12.54192201,12.32588614,122.0517327,0,0
2575,Warneet,-38.22903,145.30058,12.69437404,14.60660483,55.00127034,0,0
2576,Warrabkook,-37.97935,142.06398,27.16459826,26.58958825,254.9774493,0,0
2577,Warracknabeal,-36.23138,142.42091,4.209359045,57.3241454,285.9967948,1,0
2578,Warragul,-38.14933,145.93103,2.638649299,1.410723256,92.81184645,1,1
2579,Warragul South,-38.21375,145.91243,4.734670265,5.973191591,94.45549918,0,0
2580,Warragul West,-38.17079,145.88284,3.939875728,4.30771768,89.98451221,0,0
2581,Warrak,-37.28741,143.12267,16.83583697,60.75424913,172.3513253,0,0
2582,Warrandyte,-37.75106,145.21011,5.487182522,7.005494242,22.82799943,0,0
2583,Warrandyte South,-37.75853,145.24405,5.461956062,5.346244125,25.4810697,0,0
2584,Warranwood,-37.77302,145.25052,3.789179719,3.77728739,25.70901463,0,0
2585,Warrayure,-37.71337,142.17379,12.80540275,13.51408235,245.3547278,0,0
2586,Warrenbayne,-36.70715,145.89003,19.29239904,10.76679738,147.7998268,0,0
2587,Warrenheip,-37.57635,143.92663,7.253936854,6.324097362,94.82046802,0,0
2588,Warrenmang,-37.07569,143.30473,38.60006629,38.68113991,167.6907413,0,0
2589,Warrion,-38.22955,143.55288,12.68690561,12.88565169,131.8798963,0,0
2590,Warrnambool,-38.36979,142.49677,1.610605763,1.996809546,224.4781535,3,1
2591,Warrock,-37.43057,141.2905,19.88617822,73.37943426,326.1315085,0,0
2592,Warrong,-38.19714,142.31119,21.76651513,25.46902188,236.173169,0,0
2593,Wartook,-37.00359,142.39112,35.19409265,36.2177657,244.2398855,0,0
2594,Watchem,-36.14937,142.87418,45.63552537,44.63390024,261.8896124,0,0
2595,Watchem West,-36.19503,142.75935,34.45639398,53.53678708,265.7033015,0,0
2596,Watchupga,-35.77412,142.69069,59.99858392,80.80720664,303.7522768,0,0
2597,Waterford Park,-37.30045,145.0664,9.572014086,38.86336242,57.65848271,0,0
2598,Waterholes,-37.64687,147.6975,21.96321169,21.02139842,241.2491126,0,0
2599,Waterloo,-37.35359,143.43106,9.607997102,42.34445831,144.2422751,0,0
2600,Waterways,-38.01532,145.13014,5.724952258,3.18754932,26.95053545,0,0
2601,Watsonia,-37.70997,145.08533,2.016238999,1.682310669,15.7092761,0,0
2602,Watsonia North,-37.69549,145.08481,1.987222307,1.714485389,16.8841175,0,0
2603,Watsons Creek,-37.6613,145.26167,13.18745844,11.81681773,31.23491679,0,0
2604,Wattle Bank,-38.57514,145.70756,11.5117644,23.37161197,106.9416511,0,0
2605,Wattle Creek,-36.96298,143.08193,28.75939336,59.14623767,191.0870787,0,0
2606,Wattle Flat,-37.48122,143.94349,11.84823373,11.59023483,96.95446518,0,0
2607,Wattle Glen,-37.66992,145.1887,8.158876154,8.44763649,25.44632241,0,0
2608,Wattle Hill,-38.75287,143.25527,38.28458791,36.10490613,182.0229073,0,0
2609,Waubra,-37.33522,143.6194,23.47252524,32.69694545,129.6883993,0,0
2610,Waurn Ponds,-38.19813,144.27924,8.60385591,3.597256186,73.6252061,0,1
2611,Waygara,-37.76402,148.32024,14.5290798,31.18146554,295.1211576,0,0
2612,Weatherboard,-37.43318,143.67461,18.35602092,21.07956748,120.9840621,0,0
2613,Wedderburn,-36.42488,143.59892,29.5400574,28.32595477,195.9888342,0,0
2614,Wedderburn Junction,-36.43051,143.70352,21.91381488,36.4852707,189.9004669,0,0
2615,Wee Wee Rup,-35.86178,144.29126,9.748918467,50.84438332,224.9619038,0,0
2616,Weeaproinah,-38.63157,143.49614,33.14877142,20.87996955,157.1582933,0,0
2617,Weering,-38.09395,143.69111,29.08560902,29.14032936,115.7618369,0,0
2618,Weerite,-38.22122,143.26187,10.99169251,31.31107744,155.7347407,0,0
2619,Wehla,-36.6112,143.62324,22.79815514,45.3075613,178.5981574,0,0
2620,Wellsford,-36.7236,144.37683,9.035718902,9.962344515,131.6805761,0,0
2621,Welshmans Reef,-37.06559,144.02993,8.669407662,25.85609816,116.9178994,0,0
2622,Welshpool,-38.66799,146.43906,20.24975002,47.95603733,160.2708088,0,0
2623,Wemen,-34.80431,142.67263,26.42957918,100.2991643,392.351829,0,0
2624,Wendouree,-37.5309,143.82592,1.245799834,4.308019045,104.7907898,0,0
2625,Wensleydale,-38.37351,144.0517,15.56925506,19.59825405,101.2029107,0,0
2626,Werneth,-37.93445,143.60083,45.26082866,42.12246658,120.2608108,0,0
2627,Werona,-37.2386,144.02317,15.42562845,32.85580377,104.5360185,0,0
2628,Werribee,-37.90788,144.64562,4.064335794,4.742182545,29.75323934,3,1
2629,Werribee South,-37.94332,144.70014,5.971565241,7.653948042,27.22307932,0,0
2630,Werrimull,-34.4118,141.56295,59.17541869,209.3030785,485.943697,0,0
2631,Wesburn,-37.76717,145.66509,17.9505074,31.2111052,61.96868802,0,0
2632,West Bendigo,-36.75153,144.24908,1.607431195,2.846163477,133.771528,0,0
2633,West Creek,-38.55498,145.59992,6.041794375,31.21342792,99.62546637,0,0
2634,West Footscray,-37.8016,144.87306,1.339530569,2.200459694,7.922742657,0,0
2635,West Melbourne,-37.81076,144.93095,0.996778885,0.530823285,2.751620267,0,0
2636,West Wodonga,-36.10089,146.8211,6.470465127,52.57731265,251.9765732,0,0
2637,Westbury,-38.14423,146.21999,19.12103518,20.93280172,116.254032,0,0
2638,Westby,-35.63992,143.96953,10.43316487,49.89479799,257.2508076,0,0
2639,Westmeadows,-37.67594,144.89421,1.875342138,2.239643758,16.30537551,0,0
2640,Westmere,-37.67937,142.97191,44.63718101,74.03171775,175.6183389,0,0
2641,Whanregarwen,-37.22203,145.62295,8.908671497,45.6646097,87.77701507,0,0
2642,Wharparilla,-36.08055,144.63153,12.34678516,11.89755521,194.7977713,0,0
2643,Wheatsheaf,-37.33725,144.24342,8.657299124,42.1148163,82.48402229,0,0
2644,Wheelers Hill,-37.90733,145.18438,2.199689342,3.345894108,22.17962603,0,0
2645,Whipstick,-36.65203,144.27099,10.88614554,7.455337044,142.7987039,0,0
2646,Whirily,-35.92263,142.9996,66.52596861,49.65963455,273.1806438,0,0
2647,White Hills,-36.72392,144.30268,3.460761964,4.644651332,134.364852,0,0
2648,Whiteheads Creek,-37.0517,145.2606,11.42216505,43.29331605,88.59043176,0,0
2649,Whitelaw,-38.43508,145.77779,16.14058373,15.12991971,99.41936923,0,0
2650,Whitfield,-36.75361,146.41704,35.49367432,37.11640609,174.428493,0,0
2651,Whitlands,-36.81129,146.34552,35.80185893,31.56335446,165.3973082,0,0
2652,Whittington,-38.17672,144.39228,0.630298901,3.743063871,64.30884268,1,0
2653,Whittlesea,-37.46742,145.14395,23.55841368,21.34048651,41.56045787,0,0
2654,Whoorel,-38.3713,143.83424,19.40008492,21.91595444,116.6464233,0,0
2655,Whorouly,-36.51909,146.58404,13.50181058,29.53635687,203.2978598,0,0
2656,Whorouly East,-36.54269,146.63689,8.290039152,34.87769215,204.8001207,0,0
2657,Whorouly South,-36.59239,146.60384,11.88134449,35.21165851,198.8448294,0,0
2658,Whroo,-36.68807,145.05488,13.36463595,46.16686491,125.2846002,0,0
2659,Wickliffe,-37.70684,142.7043,51.64856644,59.91557008,198.832546,0,0
2660,Wilby,-36.14769,146.05803,15.80805505,33.17728629,209.1321897,0,0
2661,Wild Dog Valley,-38.37,145.94469,13.07115621,11.68858217,106.0058329,0,0
2662,Wildwood,-37.56475,144.80074,6.183190934,6.679855287,30.9831966,0,0
2663,Willangie,-35.72008,142.81791,71.01203128,77.48415128,300.994652,0,0
2664,Willatook,-38.15144,142.23003,25.58696197,33.84835319,242.4006564,0,0
2665,Willaura,-37.52498,142.68933,34.77347971,63.33069024,202.5830285,0,0
2666,Willaura North,-37.38824,142.74274,20.71455738,74.54385821,201.1324322,0,0
2667,Willenabrina,-36.05248,142.22565,26.28498472,73.76984006,312.1548376,0,0
2668,Williams Landing,-37.86309,144.74422,4.847151212,5.682748389,19.95648529,0,0
2669,Williamstown,-37.86101,144.88365,0.816630348,4.10734578,8.766450002,1,0
2670,Williamstown North,-37.85287,144.87096,2.217106149,2.702083529,9.192537733,0,0
2671,Willow Grove,-38.07732,146.16188,19.20392108,22.29826239,109.2444459,0,0
2672,Willowmavin,-37.24914,144.87437,9.487758052,38.95883993,63.10481315,0,0
2673,Willowvale,-37.85462,143.46553,46.87246237,41.79581845,131.5227574,0,0
2674,Willung,-38.26563,146.84101,27.26819252,26.17456999,172.0808334,0,0
2675,Willung South,-38.32297,146.84609,29.84802421,30.46798645,174.4142552,0,0
2676,Wilsons Hill,-36.7307,144.09064,15.62165961,14.3932716,142.8755388,0,0
2677,Wilsons Promontory,-38.96855,146.4389,39.91263464,69.6766485,181.906348,0,0
2678,Wimbledon Heights,-38.4802,145.23415,20.02231734,26.60804476,77.9746651,0,0
2679,Winchelsea,-38.23356,143.94812,3.450096173,32.7219507,100.4189531,1,0
2680,Winchelsea South,-38.32246,143.98296,8.786485588,24.11610475,102.7901049,0,0
2681,Windermere,-37.48532,143.72258,11.47874797,13.91530024,115.035743,0,0
2682,Wingan River,-37.6296,149.53008,94.04114031,137.7287068,402.2412892,0,0
2683,Wingeel,-38.07749,143.80494,24.28957965,35.15715421,105.6736651,0,0
2684,Winjallok,-36.8516,143.20107,27.22316978,52.60668141,188.8298699,0,0
2685,Winlaton,-35.48235,143.74705,23.40612742,23.21506524,280.8444114,0,0
2686,Winnambool,-34.96013,142.76756,41.8332936,83.44714351,373.040131,0,0
2687,Winnap,-37.90703,141.38547,33.1129998,59.04447821,314.1594319,0,0
2688,Winnindoo,-38.07645,146.75305,11.45879123,22.78676154,159.7567508,0,0
2689,Winslow,-38.23761,142.45946,15.00823046,16.29727152,224.2566796,0,0
2690,Winton,-36.52192,146.09826,9.969458629,26.42457477,175.2757825,0,0
2691,Winton North,-36.45553,146.09708,14.38376891,23.38877297,181.3350097,0,0
2692,Wirrate,-36.76785,144.98817,14.50759989,52.11396748,116.1673908,0,0
2693,Wiseleigh,-37.71012,147.79246,21.08964071,19.48207591,249.049997,0,0
2694,Wodonga,-36.12578,146.88243,1.497007608,55.98940071,253.5083932,2,0
2695,Wollert,-37.59088,145.00394,6.9810957,7.017838292,24.90010627,0,0
2696,Wombat Creek,-37.76795,148.2559,19.84846995,25.8922556,289.4536355,0,0
2697,Wombelano,-37.02261,141.57017,25.02016103,65.6783855,312.149789,0,0
2698,Won Wron,-38.46425,146.73356,11.38219422,34.60698091,171.033093,0,0
2699,Wonga,-38.60113,146.25379,7.63293077,30.3812705,142.9242586,0,0
2700,Wonga Park,-37.73549,145.26584,7.87066169,4.779965499,28.02255736,0,0
2701,Wongarra,-38.67476,143.7861,41.096724,13.74077502,140.5148238,0,0
2702,Wongungarra,-37.25434,147.05121,51.36901943,59.22217184,194.367518,0,0
2703,Wonnangatta,-37.13219,146.78311,62.38522358,47.80269239,177.5981573,0,0
2704,Wonthaggi,-38.6215,145.59361,1.876582831,34.53489817,105.5345038,1,0
2705,Wonwondah,-36.88721,142.1793,19.59822624,19.17802209,266.621429,0,0
2706,Wonyip,-38.54497,146.37876,19.62775288,34.54187536,148.2106657,0,0
2707,Wood Wood,-35.09983,143.33041,33.71987191,33.89713622,335.0556362,0,0
2708,Woodend,-37.36899,144.53509,28.93816464,28.89957365,62.02268652,0,0
2709,Woodend North,-37.31856,144.52465,33.59038556,34.07917987,67.0988551,0,0
2710,Woodfield,-37.05732,145.76705,15.84311873,28.88791969,109.9930063,0,0
2711,Woodford,-38.31532,142.48624,6.311880802,7.554251667,223.8524511,0,0
2712,Woodglen,-37.77307,147.38421,20.67953229,22.29138537,212.8600413,0,0
2713,Woodhouse,-37.80902,142.41812,34.95747772,35.37992654,223.4876415,0,0
2714,Woodleigh,-38.39273,145.61063,24.00440164,30.43571954,85.92793962,0,0
2715,Woods Point,-37.56017,146.34189,60.30039803,60.53462066,124.6023189,0,0
2716,Woodside,-38.53771,146.92113,21.22181008,49.40532978,189.2741313,0,0
2717,Woodside Beach,-38.54613,146.97778,26.06587491,49.33056226,194.147412,0,0
2718,Woodstock,-37.54475,145.0614,12.71326012,11.71759513,31.01135586,0,0
2719,Woodstock On Loddon,-36.75468,143.99928,23.16801946,22.83743177,145.220398,0,0
2720,Woodstock West,-36.81794,143.98897,20.51890741,25.91020814,140.1211605,0,0
2721,Woodvale,-36.66273,144.19051,12.57317027,8.123639693,144.941094,0,0
2722,Wool Wool,-38.21768,143.41253,20.22638884,20.51762276,143.042427,0,0
2723,Woolamai,-38.50785,145.51453,12.51779746,37.54182907,91.17282031,0,0
2724,Woolenook,-37.70566,147.04056,37.59431841,44.73050316,183.0889718,0,0
2725,Woolshed Flat,-36.33125,143.6606,25.11232502,28.76111089,201.1386127,0,0
2726,Woolsthorpe,-38.15182,142.46726,24.47529698,25.75304863,221.8941217,0,0
2727,Woomelang,-35.67733,142.62539,67.59602161,92.33256116,315.7505859,0,0
2728,Wooragee,-36.29037,146.74587,8.1953046,38.29291205,231.7162653,0,0
2729,Woorarra East,-38.60634,146.38016,16.20298529,40.65549311,152.1250813,0,0
2730,Woorarra West,-38.59372,146.22159,7.360192091,27.52309121,140.2058508,0,0
2731,Wooreen,-38.41446,146.005,9.394835562,8.593475047,113.1595611,0,0
2732,Woori Yallock,-37.7795,145.54168,14.78315728,20.46246731,51.0469175,0,0
2733,Woorinen,-35.26437,143.47189,11.41267434,11.59717885,313.0370261,0,0
2734,Woorinen North,-35.23627,143.42881,16.37312301,16.56130751,317.5190304,0,0
2735,Woorinen South,-35.2883,143.45497,10.86632997,11.06567755,311.272601,0,0
2736,Woorndoo,-37.88304,142.79671,40.67753711,62.07006234,190.2983203,0,0
2737,Wooroonook,-36.2472,143.17986,40.73070346,15.37138548,235.1962866,0,0
2738,Woosang,-36.33146,143.47659,33.19745462,13.38782319,210.9152695,0,0
2739,Wootong Vale,-37.51701,141.74388,10.26376239,35.18781628,285.1660471,0,0
2740,Wuk Wuk,-37.74843,147.42172,18.76309633,20.18416447,216.263806,0,0
2741,Wulgulmerang,-37.02783,148.30744,63.52531071,98.27292081,308.011531,0,0
2742,Wulgulmerang East,-37.10644,148.32861,64.88949305,90.50309357,307.3079596,0,0
2743,Wunghnu,-36.16527,145.41517,21.58661826,23.92541572,187.5142854,0,0
2744,Wurdiboluc,-38.28918,144.05135,7.670191844,25.47411281,95.77064516,0,0
2745,Wurruk,-38.11048,147.03351,4.141126564,2.592591352,184.5854319,0,0
2746,Wy Yung,-37.7902,147.59321,4.736320689,5.195192584,231.1646636,0,0
2747,Wycheproof,-36.06717,143.22462,45.45161392,25.02724406,247.9922291,0,0
2748,Wycheproof South,-36.1357,143.18552,48.74206857,20.8301481,244.2616207,0,0
2749,Wychitella,-36.26739,143.62793,19.45490056,24.98491733,208.6514207,0,0
2750,Wychitella North,-36.19713,143.62794,13.01884466,26.2265106,215.158766,0,0
2751,Wye River,-38.63015,143.84702,39.51937299,15.0396623,133.2630983,0,0
2752,Wyelangta,-38.65169,143.45678,36.21540445,22.19459296,161.2418946,0,0
2753,Wyndham Vale,-37.85891,144.60343,7.014046576,7.121803992,31.92960303,0,0
2754,Wyuna,-36.20875,145.06878,12.02584892,30.01454,178.564636,0,0
2755,Wyuna East,-36.24,145.09075,9.378250057,31.90928166,175.2108575,0,0
2756,Yaapeet,-35.68802,142.09086,68.001087,114.6887274,348.1646464,0,0
2757,Yabba North,-36.23079,145.68595,28.48002553,30.42238467,187.231276,0,0
2758,Yabba South,-36.28071,145.6816,25.76359081,27.41949255,181.8842405,0,0
2759,Yackandandah,-36.32938,146.87347,3.285338176,44.86158343,236.5179554,1,0
2760,Yalca,-35.91443,145.29087,17.87019741,52.73033977,213.0560247,0,0
2761,Yalla-Y-Poora,-37.52744,143.13227,24.55938318,59.76055189,164.1467613,0,0
2762,Yallambie,-37.72684,145.09522,2.625222289,2.756207121,15.07079227,0,0
2763,Yallourn,-38.19389,146.34467,6.93067887,8.744637853,128.3427327,0,0
2764,Yallourn North,-38.12892,146.37777,10.28657006,12.78964682,128.979604,0,0
2765,Yalmy,-37.41549,148.39338,32.47683494,62.08188149,305.4115417,0,0
2766,Yambuk,-38.34654,142.06567,14.63620049,36.47933434,260.3799392,0,0
2767,Yambuna,-36.15299,144.97319,19.03112385,20.29791532,184.5165756,0,0
2768,Yan Yean,-37.55077,145.13203,15.34381157,12.34140518,32.70250533,0,0
2769,Yanac,-36.09471,141.39273,35.50783269,99.98977039,370.2010142,0,0
2770,Yanakie,-38.80188,146.20349,15.91135178,42.76357191,154.3889335,0,0
2771,Yando,-36.07323,143.81497,8.968190585,47.10774098,218.6085746,0,0
2772,Yandoit,-37.19981,144.10476,15.72464177,36.5037228,101.7833436,0,0
2773,Yandoit Hills,-37.22234,144.04892,15.3905644,33.56438356,103.8856763,0,0
2774,Yangery,-38.31916,142.43956,6.761321905,7.999381059,227.9109717,0,0
2775,Yannathan,-38.22143,145.64586,14.28074111,25.76612834,75.20444412,0,0
2776,Yapeen,-37.11534,144.17623,7.48368706,39.46128361,104.0149595,0,0
2777,Yarck,-37.08972,145.611,14.95246436,37.59652435,98.67509922,0,0
2778,Yarpturk,-38.28355,142.43317,10.57398096,11.84960016,227.5613194,0,0
2779,Yarra Glen,-37.64994,145.37841,12.06402736,13.67395292,40.8155081,0,0
2780,Yarra Junction,-37.79672,145.62598,18.71527798,27.11668393,58.34215794,0,0
2781,Yarraberb,-36.56012,144.07671,18.15921249,23.39952545,159.816251,0,0
2782,Yarragon,-38.18593,146.0748,12.92765552,12.86260818,105.9692519,0,0
2783,Yarragon South,-38.25665,146.07026,15.54074472,16.09751476,108.8948103,0,0
2784,Yarram,-38.56149,146.72235,3.856745588,43.97711045,174.9347622,1,0
2785,Yarrambat,-37.63792,145.13525,7.882471962,5.971605077,24.65519731,0,0
2786,Yarraville,-37.81811,144.88221,2.247423633,0.753424311,7.05615197,0,1
2787,Yarrawalla,-36.15636,144.04561,29.00043536,63.22303541,201.3312632,0,0
2788,Yarrawonga,-36.03087,146.00796,2.129610458,45.84082345,218.8173465,1,0
2789,Yarrawonga South,-36.0845,146.02563,8.269274882,40.2548485,214.1080509,0,0
2790,Yarroweyah,-35.94172,145.58002,36.68273655,51.31820358,215.1410236,0,0
2791,Yatchaw,-37.84076,142.14107,15.0960255,14.99407777,247.7900813,0,0
2792,Yea,-37.27788,145.40621,7.469598087,50.95725715,71.1649047,1,0
2793,Yellingbo,-37.84871,145.53322,18.99368236,17.27029528,50.31167676,0,0
2794,Yelta,-34.12585,142.01434,13.74524579,195.3635184,488.2073668,0,0
2795,Yendon,-37.64496,143.98135,15.25077517,14.3930681,88.2475317,0,0
2796,Yeo,-38.37145,143.64646,6.504019955,6.204875419,130.853346,0,0
2797,Yeodene,-38.39783,143.70884,12.67838265,12.37909177,127.5313831,0,0
2798,Yering,-37.68409,145.35965,8.063060315,9.538997869,37.74317514,0,0
2799,Yeungroon,-36.402,143.35302,24.95484892,14.84753894,212.0246458,0,0
2800,Yeungroon East,-36.35715,143.43462,32.70630136,12.47673047,211.0491358,0,0
2801,Yielima,-35.90588,145.18108,16.79684368,46.17224071,212.8836294,0,0
2802,Yinnar,-38.33215,146.33413,14.9345222,13.43006086,133.2756211,0,0
2803,Yinnar South,-38.37041,146.35829,18.01724273,16.07342014,137.0285387,0,0
2804,Youanmite,-36.164,145.69909,32.40095658,35.90806614,194.6222394,0,0
2805,Youarang,-36.14917,145.7634,26.66266182,41.38137393,198.1568657,0,0
2806,Yulecart,-37.75426,141.8788,13.54070442,12.88253228,271.0378131,0,0
2807,Yundool,-36.27612,145.81828,33.91013772,39.08690027,186.9548834,0,0
2808,Yuroke,-37.58168,144.86379,5.170343841,11.86652503,27.07302428,0,0
2809,Yuulong,-38.72242,143.30779,38.96854604,31.82554685,176.3509274,0,0
2810,Zeerust,-36.27525,145.39428,9.475179244,11.68275653,175.1676952,0,0
2811,Zumsteins,-37.1132,142.35993,37.85969376,46.41499727,242.4693208,0,0
2812,Doncaster,-37.78747568,145.1249324,1.750967227,0.144832369,14.56266694,0,1
2813,Carlton,-37.80079298,144.9669564,0.190975668,0.323011783,1.3526346,1,2
